gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerType
0,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,0,99,5
1,1,1,0,5,1,0,1,0,2,2,2,0,2,2,1,1,4,6707,0
0,0,1,1,4,1,2,0,0,2,2,2,2,2,1,1,1,3,4164,2
1,0,1,1,4,1,2,1,0,0,2,2,2,2,2,1,2,5,5873,0
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,109,5
0,1,0,0,0,1,2,1,0,0,2,0,0,2,0,1,2,4,179,5
1,0,1,1,1,1,2,0,2,0,0,0,0,0,0,0,2,2,1338,1
1,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,1,0,862,1
1,0,1,0,5,1,2,1,2,2,2,2,2,2,2,1,2,5,8564,4
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,0,926,1
1,0,1,1,5,1,2,2,1,1,1,1,1,1,2,0,0,0,1718,3
1,0,1,0,5,1,2,0,0,2,2,2,2,2,2,0,1,3,5956,0
0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,4,91,5
1,1,1,0,4,1,0,0,2,2,2,2,2,2,2,1,0,4,4824,6
1,0,0,1,4,1,0,2,1,1,1,1,1,1,1,1,3,0,1238,1
1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,79,5
0,0,1,0,2,1,2,2,1,1,1,1,1,1,1,0,3,0,672,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0,382,5
1,0,1,0,5,1,2,0,0,0,0,2,0,2,0,0,2,2,4264,2
0,0,1,1,1,1,2,0,0,0,2,2,0,0,1,1,3,2,1070,1
1,0,1,1,4,1,2,2,1,1,1,1,1,1,2,0,3,0,1345,1
0,0,0,0,1,1,0,0,0,2,0,0,2,0,1,0,2,2,1045,1
0,0,0,0,2,1,0,0,2,2,2,2,2,2,1,0,0,4,3003,7
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,467,5
1,0,1,1,5,1,2,1,2,2,2,2,0,2,1,1,1,5,7537,4
1,0,1,1,5,1,2,1,2,2,2,0,2,2,1,1,2,5,7482,4
1,1,0,0,2,1,0,1,0,2,2,0,2,2,1,1,2,4,3343,2
1,1,1,0,4,1,2,1,0,2,2,0,0,2,0,1,0,4,5427,6
0,0,1,0,0,1,0,1,0,0,2,0,2,0,0,1,2,4,587,5
0,1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,4,100,5
1,0,1,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0,161,5
0,0,0,0,5,1,2,1,0,0,2,2,2,2,2,0,2,5,7028,4
0,0,1,0,4,1,2,1,2,0,2,0,2,2,1,1,3,5,5232,6
1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,225,5
0,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0,274,5
0,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,4,1180,1
0,0,1,0,5,0,1,0,2,0,2,2,0,2,2,1,0,1,3370,2
0,1,0,0,5,1,2,1,2,0,2,2,2,2,0,1,0,5,7111,4
0,0,1,1,5,1,2,0,2,2,2,2,2,2,2,0,1,4,5958,0
0,0,1,1,5,1,0,0,2,0,2,2,2,2,2,1,1,3,5999,0
1,1,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,4,1648,3
1,0,1,0,5,1,0,0,2,2,0,2,2,2,2,1,0,3,5753,0
0,0,1,1,5,1,0,0,2,2,2,2,0,0,2,0,1,2,4492,6
1,0,1,1,3,1,2,1,0,0,2,0,2,2,0,1,1,4,3956,2
0,0,0,0,2,1,2,1,0,2,0,0,0,2,0,1,2,4,2625,7
1,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,2,3,1233,1
1,0,0,0,2,0,1,0,0,2,0,0,2,0,1,1,2,1,1309,1
0,0,1,1,1,0,1,0,2,0,0,2,0,0,2,0,3,1,813,1
1,0,1,1,4,1,0,2,1,1,1,1,1,1,1,1,2,0,1108,1
0,1,1,0,5,1,2,1,0,2,0,2,2,2,2,1,0,5,7349,4
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,294,5
1,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,0,929,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,740,1
1,0,1,1,2,1,0,2,1,1,1,1,1,1,2,0,1,0,754,1
1,0,0,0,4,1,0,0,2,2,0,2,2,0,0,1,3,3,3883,2
1,0,1,1,1,1,2,0,0,2,0,2,0,0,2,0,3,2,1414,3
0,0,1,1,3,1,2,0,2,2,2,0,2,0,1,1,1,3,3211,7
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,371,5
1,0,1,1,2,0,1,0,0,2,2,0,0,2,1,1,1,1,1246,1
0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,4,95,5
0,0,1,1,5,0,1,0,2,0,0,2,0,0,2,0,1,1,2545,7
0,1,1,1,5,1,2,0,2,2,2,2,2,2,2,1,1,4,6448,0
0,0,1,1,4,1,2,2,1,1,1,1,1,1,2,1,1,0,1468,3
1,0,1,1,3,1,2,2,1,1,1,1,1,1,1,0,2,0,1013,1
0,1,1,0,5,1,2,1,0,2,0,0,2,2,0,1,2,4,6690,0
0,0,0,0,2,1,2,0,2,2,0,2,0,0,1,1,3,2,2088,3
0,0,1,0,5,1,2,1,0,0,2,2,2,2,2,0,0,5,7240,4
0,0,1,1,0,1,2,1,2,0,2,0,2,2,0,1,2,4,102,5
0,0,0,0,3,1,0,2,1,1,1,1,1,1,2,0,1,0,830,1
1,0,1,1,2,1,2,0,2,0,0,0,0,0,0,1,0,2,1588,3
0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,3,3,829,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,0,302,5
1,0,0,0,0,1,0,0,0,0,2,0,2,2,0,1,2,3,712,1
0,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,0,0,1336,1
1,1,1,0,5,1,0,0,2,2,2,2,2,0,2,0,0,3,5360,6
1,1,1,0,5,1,2,1,2,2,2,2,0,0,2,1,0,4,6735,0
0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,1,51,5
0,0,0,1,1,1,0,0,2,2,2,2,0,0,1,0,1,2,1010,1
0,0,0,0,4,1,2,0,0,0,2,2,2,2,1,0,1,3,4847,6
1,0,0,0,4,1,0,0,2,0,2,0,0,0,1,0,3,2,3019,7
0,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,161,5
0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,1,3,217,5
0,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1,1,2,2583,7
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,146,5
0,0,0,0,0,1,0,1,2,2,2,2,0,2,0,1,0,4,567,5
1,0,0,0,5,1,2,1,2,2,2,2,2,2,2,1,0,5,7711,4
1,0,0,0,0,1,2,1,0,2,2,2,2,2,0,1,3,5,1384,3
1,1,1,0,4,1,0,1,2,0,2,2,2,2,1,1,0,5,5481,6
0,0,1,0,5,1,2,1,2,2,2,2,2,2,2,1,1,5,8124,4
0,0,0,0,3,1,0,2,1,1,1,1,1,1,2,1,0,0,827,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,70,5
0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,4,220,5
0,1,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,4,3673,2
1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,2,1,49,5
1,0,1,0,2,1,0,2,1,1,1,1,1,1,1,0,1,0,576,5
1,0,1,1,1,1,0,1,2,0,0,2,2,2,0,1,2,4,2331,7
1,0,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,3,74,5
0,1,1,0,3,1,2,1,0,0,2,2,2,2,0,0,2,5,4495,6
1,0,0,0,5,1,2,1,0,2,2,2,2,2,0,1,2,5,6941,4
0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1,340,5
1,1,0,0,5,1,2,2,1,1,1,1,1,1,2,1,1,0,1789,3
0,1,0,0,0,1,2,1,0,0,0,2,2,2,0,1,1,4,908,1
0,0,0,0,1,1,2,0,0,0,2,0,0,2,0,1,1,2,1043,1
1,1,1,1,5,1,2,1,0,0,2,0,2,2,0,1,1,4,6822,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,71,5
1,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,3,2,157,5
1,0,1,0,4,1,2,1,2,0,2,0,0,2,0,0,2,4,5029,6
1,1,1,0,0,1,0,0,0,0,2,2,0,2,0,1,1,2,581,5
1,1,1,0,5,1,2,1,0,2,2,2,2,2,2,1,0,5,7318,4
0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,3,3,420,5
0,0,1,1,5,1,2,1,2,0,2,2,2,2,2,0,3,5,7576,4
0,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,0,1,633,1
0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,4,321,5
0,0,1,1,4,1,2,0,2,2,2,2,2,2,2,0,1,4,4965,6
1,0,1,0,5,1,2,0,0,2,2,2,2,2,2,0,0,4,6151,0
1,0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,5,1253,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,25,5
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,45,5
0,0,1,0,4,1,2,1,0,2,2,2,2,2,1,0,2,5,5893,0
1,0,1,1,5,1,2,1,0,0,2,0,0,0,2,1,1,3,5420,6
0,0,0,0,3,1,0,0,2,2,0,0,0,0,2,0,1,2,2627,7
0,0,1,1,3,1,2,1,2,2,0,0,2,2,1,1,1,5,5037,6
0,0,1,0,0,1,2,1,0,0,0,2,0,2,0,1,2,4,743,1
1,0,1,1,5,1,2,0,2,2,2,2,2,2,2,1,3,4,6589,0
1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1,92,5
1,0,1,0,5,1,0,1,2,2,0,0,2,2,1,1,1,4,6733,0
1,0,1,1,2,1,2,1,0,2,0,0,2,2,0,1,0,4,3410,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,199,5
0,0,1,1,0,1,0,0,0,2,0,2,2,0,1,1,3,2,593,1
1,0,1,1,5,1,0,1,2,2,2,0,2,2,1,1,0,5,7288,4
1,0,0,0,4,1,2,1,0,0,0,2,2,0,2,1,1,4,5229,6
1,0,0,0,5,0,1,0,2,2,2,2,2,2,2,1,0,2,4464,6
0,1,1,1,3,1,0,1,2,0,2,2,2,2,0,1,2,5,5068,6
1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,401,5
1,0,1,1,3,1,2,1,0,0,2,2,2,2,1,1,1,5,4451,6
0,0,1,1,5,1,2,0,2,2,2,2,2,2,2,1,0,4,6688,0
1,0,1,1,2,1,2,0,0,0,0,2,2,2,1,1,0,3,2661,7
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,73,5
0,0,1,1,4,1,2,2,1,1,1,1,1,1,2,0,3,0,1211,1
0,0,1,1,5,1,2,1,2,2,2,0,2,0,2,0,0,4,7030,4
1,0,1,1,0,1,0,1,0,0,0,0,2,2,0,0,2,4,1020,1
1,0,1,1,5,1,2,0,2,2,2,2,2,2,2,1,1,4,5597,0
0,1,0,0,5,1,2,1,0,2,2,0,2,0,0,1,0,4,6223,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,2,0,1,0,1024,1
0,0,0,0,2,1,2,1,0,0,2,0,2,2,0,1,1,4,2933,7
0,1,1,0,1,1,2,1,0,0,2,2,0,0,0,1,2,3,1258,1
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,2,0,82,5
0,0,1,0,5,1,2,1,0,2,2,2,2,2,1,0,1,5,7789,4
0,1,1,0,2,1,0,1,0,0,2,0,2,0,0,1,1,4,2067,3
0,1,1,0,2,1,2,1,0,0,2,0,2,2,0,0,0,4,3452,2
0,0,0,0,4,1,2,1,0,2,0,2,0,2,1,0,2,4,5468,6
1,0,1,1,2,1,2,0,0,2,0,0,0,2,0,0,2,2,1802,3
0,0,1,0,2,1,2,2,1,1,1,1,1,1,1,1,3,0,733,1
0,0,1,0,3,1,0,0,2,0,2,0,2,0,1,1,1,2,3021,7
0,0,1,1,4,1,2,0,2,2,0,2,0,0,0,0,0,2,3687,2
1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,1,3,1391,3
1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,3,2,274,5
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3,1214,1
0,1,0,0,4,1,2,1,0,2,2,0,2,2,1,1,0,5,5510,6
1,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,0,0,1322,1
0,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,4,1973,3
0,0,1,1,3,0,1,0,2,0,2,0,0,2,1,0,1,1,2196,3
0,0,1,0,5,1,2,1,2,2,2,2,2,2,2,0,0,5,7843,4
0,0,0,0,2,1,2,1,2,0,0,2,2,2,0,0,0,5,3211,7
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,130,5
0,1,0,0,1,0,1,0,2,0,2,2,0,0,2,0,3,1,692,1
0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,0,0,85,5
0,0,1,1,5,1,2,1,0,2,2,0,0,2,2,1,1,4,6849,4
1,0,1,1,0,1,2,2,1,1,1,1,1,1,1,0,3,0,203,5
1,0,1,1,5,0,1,0,2,0,2,0,0,0,0,0,0,0,2117,3
1,0,1,1,5,1,2,1,0,2,2,2,0,0,2,0,0,4,6565,0
0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,3,424,5
0,0,0,0,4,1,0,0,2,2,2,2,0,0,2,0,0,2,3306,2
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0,168,5
1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,3,253,5
1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,0,197,5
1,0,1,1,5,1,0,0,2,2,0,0,0,0,2,1,0,2,3838,2
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2065,3
0,0,1,0,5,1,2,0,2,2,2,0,0,2,1,0,3,3,5064,6
0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,2,0,1140,1
1,0,1,0,2,1,2,0,2,2,2,0,2,0,0,1,0,3,2447,7
1,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,1,0,1263,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,45,5
1,0,1,1,4,0,1,0,2,0,0,0,0,2,0,1,2,1,1838,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,44,5
1,0,1,0,1,1,2,1,0,2,2,0,0,0,0,1,2,3,1185,1
1,1,0,0,1,1,2,1,0,0,2,2,2,0,0,0,0,4,1743,3
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,70,5
0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,4,85,5
0,0,1,0,5,1,2,1,2,2,2,2,2,2,2,1,1,5,8529,4
1,0,0,0,5,1,2,1,2,0,2,2,0,2,2,0,1,4,6549,0
1,0,1,0,5,1,2,1,2,2,2,2,2,2,2,1,0,5,7806,4
0,0,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,0,25,5
1,0,1,1,5,1,2,0,2,2,2,2,2,2,2,0,1,4,6287,0
0,0,1,1,5,1,0,0,0,0,0,2,0,0,1,1,1,1,3251,7
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,50,5
0,1,1,0,5,1,0,1,2,2,2,2,2,2,2,1,0,5,7904,4
1,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,2,2,729,1
1,0,0,1,3,1,0,0,2,2,0,0,0,0,0,1,2,2,2654,7
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,3,2416,7
1,1,1,0,2,1,2,1,0,2,2,0,2,2,0,0,0,5,3520,2
1,0,1,1,4,1,2,1,0,2,0,2,2,2,0,1,0,5,5969,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,226,5
0,0,0,0,2,0,1,0,2,2,0,2,0,0,1,0,1,1,1082,1
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,565,5
1,1,1,0,3,1,2,1,0,0,2,0,0,2,0,1,1,4,4370,2
0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,0,90,5
0,0,1,1,3,1,0,0,0,2,0,0,0,0,0,0,3,1,2169,3
1,0,0,0,0,1,2,1,0,2,2,0,2,2,0,0,2,5,550,5
0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,2,55,5
1,0,1,1,5,1,2,0,2,0,2,2,2,2,1,0,2,3,6300,0
0,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,2,0,160,5
1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,2,436,5
1,0,0,0,1,1,2,1,0,0,2,0,2,0,0,1,1,4,1781,3
0,0,1,1,2,1,2,1,2,0,2,0,2,2,1,1,3,5,3467,2
1,0,0,0,5,1,2,1,0,2,0,0,0,0,1,1,1,3,5552,0
0,1,1,0,2,1,2,1,0,0,2,0,2,0,1,1,2,4,2835,7
0,1,1,0,3,1,2,1,2,2,0,0,0,2,1,0,1,4,3591,2
1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,4,88,5
0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,3,0,63,5
0,0,1,0,0,0,1,0,0,0,2,0,2,2,0,1,0,1,617,1
0,0,0,1,0,1,0,1,2,0,2,2,0,2,0,0,0,4,870,1
1,1,0,1,0,1,0,0,0,2,0,2,0,0,0,1,2,2,601,1
1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,111,5
0,0,1,0,5,1,0,0,2,2,2,2,2,2,1,1,0,3,6046,0
0,0,1,1,3,1,2,1,2,2,0,0,2,0,1,1,1,4,3923,2
0,0,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,4,777,1
0,0,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,4,512,5
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,141,5
0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,0,892,1
1,0,1,1,2,0,1,0,0,2,2,2,2,2,1,1,1,2,1682,3
0,0,1,0,3,1,2,1,0,2,0,0,0,0,0,0,2,3,3398,2
1,0,0,1,4,1,2,0,2,0,2,2,2,2,2,1,2,3,4984,6
0,0,1,0,3,0,1,0,0,2,0,2,0,0,1,0,3,0,1445,3
1,0,1,1,0,0,1,0,2,0,2,2,0,2,2,0,1,1,305,5
0,0,1,0,2,1,0,2,1,1,1,1,1,1,1,1,0,0,507,5
0,1,1,1,3,1,2,1,0,0,0,0,2,2,0,1,1,4,3640,2
1,0,0,0,2,1,2,1,0,0,2,0,2,2,1,1,0,4,2673,7
1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,1,389,5
0,1,0,0,2,1,2,1,0,2,2,0,0,0,0,1,0,4,2401,7
0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,2,651,1
1,0,1,1,0,0,1,0,2,0,0,0,2,0,0,0,1,1,156,5
1,0,0,0,5,0,1,0,0,0,2,0,0,2,0,1,0,1,2796,7
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,70,5
0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,407,5
0,0,0,0,4,1,2,1,2,2,2,0,2,2,2,1,0,5,6465,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,0,511,5
0,0,1,0,1,0,1,0,0,2,2,0,0,0,0,1,1,1,646,1
1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,35,5
1,0,0,1,3,1,2,1,0,0,2,0,2,2,0,1,0,4,3777,2
1,1,1,0,4,1,0,1,2,2,2,0,0,0,1,1,1,3,4903,6
1,0,0,0,2,1,0,0,2,0,2,0,0,0,2,1,3,2,1653,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,47,5
0,1,1,0,4,1,2,2,1,1,1,1,1,1,1,0,2,0,1306,1
1,0,0,0,0,0,1,0,2,0,2,2,0,2,1,0,3,1,463,5
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,60,5
0,0,0,1,1,1,0,0,0,0,2,0,2,0,0,1,1,2,824,1
0,1,0,0,2,1,0,1,2,0,0,0,0,0,0,1,1,3,2094,3
0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,2,438,5
0,0,0,0,0,1,2,1,2,0,0,2,2,2,0,1,0,5,847,1
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,329,5
1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,1,1,0,674,1
0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,3,3,162,5
1,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,3,546,5
0,0,1,1,5,1,2,1,2,2,2,0,2,2,2,0,1,5,7887,4
0,1,0,0,2,1,2,1,0,2,0,0,2,2,0,1,2,4,3186,7
0,0,1,1,2,1,0,1,2,0,0,0,0,0,0,0,3,3,1972,3
0,0,0,0,1,1,2,1,0,2,0,0,2,0,0,1,1,4,1527,3
1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,3,490,5
0,1,0,0,1,1,2,1,0,2,2,0,2,2,0,1,2,5,1531,3
1,0,1,1,0,1,0,0,0,0,2,0,2,0,0,1,0,2,683,1
0,0,1,1,5,1,2,1,2,0,2,2,2,2,2,1,0,5,8058,4
1,0,1,1,2,1,2,1,2,2,0,0,2,2,1,0,2,5,2847,7
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1,3,1133,1
0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,294,5
0,0,0,0,5,1,2,2,1,1,1,1,1,1,2,0,2,0,1719,3
0,0,0,0,0,1,0,1,0,2,0,2,0,2,0,1,2,4,461,5
1,0,1,1,3,1,2,2,1,1,1,1,1,1,2,0,3,0,1160,1
1,1,1,0,4,1,0,1,0,2,2,0,2,0,1,1,2,4,5199,6
1,1,1,0,4,1,2,1,2,0,2,0,2,2,2,1,1,5,5163,6
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,162,5
0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,0,883,1
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,0,0,1341,1
1,0,0,1,0,1,0,0,2,2,0,2,0,2,0,1,0,3,70,5
1,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,0,4,659,1
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,77,5
1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,35,5
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,0,1205,1
1,0,1,1,4,1,2,1,0,0,0,2,2,2,1,1,2,4,4917,6
1,0,1,0,0,0,1,0,0,2,0,0,2,2,0,1,2,1,201,5
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,0,599,1
0,0,1,0,5,1,2,2,1,1,1,1,1,1,2,1,1,0,1733,3
0,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,1,4,5149,6
1,0,1,0,5,1,2,0,2,2,2,2,0,0,2,0,1,3,4677,6
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,119,5
0,0,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,5,4849,6
0,0,0,0,4,1,0,1,2,2,2,2,0,2,2,0,3,4,5424,6
1,0,1,0,5,1,0,0,2,2,2,2,2,2,2,1,3,3,5878,0
1,0,0,0,0,1,0,1,2,0,0,0,0,2,0,1,3,4,244,5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,220,5
1,0,1,1,4,1,2,0,2,2,0,2,0,2,2,1,1,3,4261,2
1,1,1,0,4,1,2,1,0,0,0,0,2,2,0,1,0,4,5574,0
1,1,1,0,5,1,2,2,1,1,1,1,1,1,2,0,0,0,1501,3
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,89,5
1,1,1,1,3,1,2,1,2,2,2,0,2,0,0,1,2,4,4541,6
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,255,5
0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,2,3,1072,1
0,0,1,1,2,1,2,1,0,0,0,2,0,2,1,1,2,4,2509,7
1,0,0,0,1,1,0,0,2,2,0,2,0,0,0,0,0,2,1440,3
1,0,0,0,2,1,0,0,0,0,2,2,0,0,0,1,2,2,1715,3
0,0,1,1,5,1,2,0,2,2,2,2,0,2,1,1,2,3,5333,6
1,0,0,1,3,1,2,1,0,0,0,2,2,2,2,0,3,4,3895,2
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,1,0,869,1
1,0,1,0,1,0,1,0,2,0,0,2,2,2,0,1,2,2,706,1
0,0,1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,4,512,5
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,1,3,2636,7
0,0,1,0,3,1,0,2,1,1,1,1,1,1,1,1,1,0,814,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0,388,5
0,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,93,5
1,0,1,0,2,1,0,0,0,2,0,2,0,0,0,1,2,2,1389,3
1,0,0,1,3,1,0,0,2,2,2,0,2,0,1,0,3,3,2894,7
1,0,1,1,4,1,0,0,2,0,0,2,2,2,1,0,2,3,4025,2
1,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,2,0,1354,3
0,0,0,0,5,1,2,2,1,1,1,1,1,1,1,0,1,0,1856,3
1,0,1,1,3,1,0,2,1,1,1,1,1,1,1,0,0,0,926,1
1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,3,189,5
0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,1,0,0,682,1
0,1,1,0,5,1,2,2,1,1,1,1,1,1,2,0,0,0,1778,3
1,0,1,0,5,1,2,2,1,1,1,1,1,1,2,1,2,0,1816,3
0,0,0,0,5,1,2,1,0,2,2,2,2,2,2,1,1,5,7069,4
0,0,1,0,5,1,2,2,1,1,1,1,1,1,2,1,0,0,1841,3
1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,3,74,5
1,1,1,0,2,1,0,1,2,0,2,0,0,2,1,0,0,4,2656,7
0,0,1,0,1,1,0,0,2,0,2,2,0,2,1,1,0,3,1689,3
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,0,1054,1
0,1,0,0,2,1,2,1,0,2,0,0,0,2,0,1,2,4,2187,3
0,0,0,0,5,1,2,1,2,2,2,2,2,2,2,1,0,5,7334,4
0,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,4,1581,3
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,69,5
1,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,0,4,2404,7
1,0,1,0,0,1,2,1,0,0,2,0,2,0,0,1,2,4,171,5
